frame_id,distance_m
6598,0.0936
6599,0.0934
6600,0.0936
6601,0.0936
6602,0.0938
6603,0.0938
6604,0.094
6605,0.094
6605,0.0938
6606,0.094
6607,0.0942
6608,0.0942
6609,0.0942
6610,0.0945
6611,0.0943
6612,0.0943
6613,0.0945
6614,0.0945
6615,0.0946
6616,0.0948
6617,0.0946
6618,0.0944
6619,0.0944
6620,0.0942
6621,0.094
6622,0.094
6623,0.0942
6624,0.0942
6625,0.0942
6626,0.0944
6627,0.0944
6628,0.0942
6629,0.0942
6630,0.0942
6631,0.094
6632,0.094
6633,0.094
